obs,rets,rv,bv
"2003-06-30",-0.145554465108155,0.969346383941208,0.612057299742602
"2003-07-01",0.758245166481952,1.49212883436882,1.01730349168331
"2003-07-02",1.10857462456506,0.621981094638157,0.415083256655718
"2003-07-03",-0.762027801391163,1.04126991185241,0.913941317235867
"2003-07-07",1.86043930552922,1.83879228785958,0.905779946912695
"2003-07-08",0.339987602827119,0.550107093323343,0.582534648205271
"2003-07-09",-0.536354383262783,0.688436238404358,0.639737757852628
"2003-07-10",-1.3581596640849,0.99673443173422,0.623040187605549
"2003-07-11",0.962262080231646,0.625384013398643,0.607894386266289
"2003-07-14",0.565373942594594,1.56380716329754,0.685991011702239
"2003-07-15",-0.373227852493851,1.20739882679533,0.938345824866886
"2003-07-16",-0.621805232822936,0.675981267727589,0.477316557795512
"2003-07-17",-1.21458983021085,1.16951066933229,0.749770729272299
"2003-07-18",1.07062306870835,0.843638078010195,0.543019093655477
"2003-07-21",-1.41336863028885,0.56619233945084,0.489325709807717
"2003-07-22",0.938725740456903,0.857902422396065,0.71418141169178
"2003-07-23",0.0728575363882378,0.43237478458704,0.423970054535705
"2003-07-24",-0.712635492463676,1.2976924407308,0.702678463119283
"2003-07-25",1.72310090916623,0.911265577413763,0.663803176839399
"2003-07-28",-0.196461748150245,0.911742714465441,0.757630981804296
"2003-07-29",-0.746253331001068,1.22868498889516,0.927163439633181
"2003-07-30",-0.182119925686486,0.440008768483364,0.457803769046021
"2003-07-31",0.259925607405087,1.66182518017633,1.51302410345017
"2003-08-01",-1.01214514195398,0.664902987290606,0.74055260523472
"2003-08-04",0.272061875890195,1.2687775791797,1.18338126860499
"2003-08-05",-1.78954791846033,1.05918598502263,1.07271719551329
"2003-08-06",0.190432878232549,1.19592128969473,0.963367433301782
"2003-08-07",0.712964075104683,0.568653902088511,0.604488563393751
"2003-08-08",0.377088263209657,0.656600168734125,0.443082280799223
"2003-08-11",0.278826251390552,0.608849751069744,0.467508251078361
"2003-08-12",0.996578099221246,0.634372358884901,0.517969030156577
"2003-08-13",-0.668702276004041,0.457188225366638,0.330584524891952
"2003-08-14",0.668702276004041,0.73586268162246,0.615297138280761
"2003-08-15",0.0383652375273158,0.168471926100257,0.123757588007354
"2003-08-18",0.929379388053686,0.344607758357486,0.250805199754546
"2003-08-19",0.267662904743649,0.470135827893128,0.395210758022936
"2003-08-20",-0.232666229070588,0.291400369441637,0.246549741797792
"2003-08-21",0.313423557700254,0.819534819429476,0.502254674536488
"2003-08-22",-1.07007543662005,0.859845706036951,0.466813994494924
"2003-08-25",0.05840768730625,0.231890665868573,0.390484988055236
"2003-08-26",0.361769445218485,0.729616325500407,0.582287048993331
"2003-08-27",0.0240714924483854,0.16441965213394,0.188046671240744
"2003-08-28",0.623833588605205,0.493076892157014,0.465810645180857
"2003-08-29",0.462358449838263,0.526712318003679,0.468618627771165
"2003-09-02",1.40373574670374,1.0317700583739,0.701931156552341
"2003-09-03",0.372974460879938,0.447084551025985,0.511126053729665
"2003-09-04",0.187912330445084,0.275300251912751,0.287789864567551
"2003-09-05",-0.694989522352429,0.414189650158337,0.393946629382792
"2003-09-08",1.04843598977258,0.468034825832592,0.398718804594056
"2003-09-09",-0.817538714701627,0.532905388325451,0.320269977608026
"2003-09-10",-1.23304184625344,0.337806820118484,0.417593392555379
"2003-09-11",0.537760370004658,0.7275180952809,0.436563221113831
"2003-09-12",0.228043545034495,0.557675182699134,0.485929238157612
"2003-09-15",-0.380690521982086,0.291315275952206,0.283318674606221
"2003-09-16",1.41799153439095,0.351637436470153,0.288043212659728
"2003-09-17",-0.314350900941651,0.261296968649025,0.297193802898634
"2003-09-18",1.30637264992384,0.256109167227866,0.256354461202423
"2003-09-19",-0.30159250090227,0.22524325748212,0.304138914290796
"2003-09-22",-1.34848349672838,1.42762014702838,0.469457253511651
"2003-09-23",0.632786998756973,0.33141945829007,0.459094732691672
"2003-09-24",-1.92734487630375,0.606161199959904,0.541552387970477
"2003-09-25",-0.584326260860468,0.644927426163913,0.716257046122102
"2003-09-26",-0.634891027068818,1.12568313949199,0.828610556524392
"2003-09-29",0.929468432248903,0.657167606361423,0.552145059034951
"2003-09-30",-1.01576443286806,0.911045500134445,1.27023987804622
"2003-10-01",2.1216107361103,0.606977286529061,0.591753052642122
"2003-10-02",0.253241725853659,0.468116022586352,0.587583711369487
"2003-10-03",0.982336711318155,1.64056997747033,0.960484812514652
"2003-10-06",0.390441946743714,0.200993084406162,0.19815320342763
"2003-10-07",0.457286986628436,0.750484000434153,0.526724207103776
"2003-10-08",-0.512418311805352,0.346503656545288,0.268946714571429
"2003-10-09",0.465242822928857,0.936365498056051,0.844657464636848
"2003-10-10",0.0154066884591408,0.234599726547651,0.200437126774552
"2003-10-13",0.641120121402849,0.478738453112678,0.220740636458643
"2003-10-14",0.388616985711021,0.407988942292389,0.269973504565716
"2003-10-15",-0.136369075847753,0.162888487657881,0.0989904347967709
"2003-10-16",0.205912426543531,0.265923544954758,0.230059260601921
"2003-10-17",-1.06366157942777,0.417518396667863,0.430456152345854
"2003-10-20",0.518404478758772,0.316284415881849,0.303343387771185
"2003-10-21",0.138744717664618,0.282335551152035,0.31983532722909
"2003-10-22",-1.46796575523709,1.11797891265148,0.366291539955942
"2003-10-23",0.277131960314936,0.731433253432517,0.527273844436498
"2003-10-24",-0.44028155998177,0.820857907867314,0.542034757024475
"2003-10-27",0.195165588530966,0.49248378152307,0.327278513293851
"2003-10-28",1.47896936007115,0.498620572596093,0.323448956329978
"2003-10-29",0.196698208154444,0.538953804316456,0.347579798382656
"2003-10-30",-0.161340401116838,0.619185454416109,0.406979081428041
"2003-10-31",0.337657703488592,0.357058567259895,0.26681725855982
"2003-11-03",0.812746601299263,0.382429767293506,0.381037495550455
"2003-11-04",-0.527485822315121,0.309804982967214,0.206921149776442
"2003-11-05",-0.130168144290987,0.531407641606669,0.334672489156393
"2003-11-06",0.56410284449333,0.371902203972654,0.354373857160336
"2003-11-07",-0.418743624929885,0.533915118349984,0.447472285136704
"2003-11-10",-0.624734187514164,0.222650328510149,0.211611187773529
"2003-11-11",-0.0496889672051637,0.195402596517922,0.194001850978748
"2003-11-12",1.17349376202016,0.252680473556103,0.204771536278516
"2003-11-13",-0.0217291696060329,0.385291853603615,0.272383458779266
"2003-11-14",-0.787316013171413,0.574289189610462,0.44212139159162
"2003-11-17",-0.654474482835887,0.735314727084071,0.474660144031975
"2003-11-18",-0.879027086823836,0.671355148157701,0.521176137481914
"2003-11-19",0.807108438095927,0.445989454523473,0.306602515730264
"2003-11-20",-0.835156351853517,0.834642352936152,0.542500956686262
"2003-11-21",0.116009293753017,0.543211646798412,0.358371664789568
"2003-11-24",1.62631700812996,0.633169797471684,0.293939153538344
"2003-11-25",0.212707446140659,0.363108991611517,0.271849678998627
"2003-11-26",0.370207729442562,0.290965664083583,0.267667051366586
"2003-11-28",0.00756029334301189,0.0528641649190016,0.060003191753313
"2003-12-01",1.10238742851552,0.378859318955699,0.267413373388577
"2003-12-02",-0.336100153958618,0.234852519466243,0.22584378936371
"2003-12-03",-0.144523613469882,0.555365899904118,0.465266358721978
"2003-12-04",0.50398705259953,0.202125533676179,0.298335974499682
"2003-12-05",-0.801197632360218,0.345556997133654,0.347646369072893
"2003-12-08",0.693681295882609,0.245032046846054,0.233075497689048
"2003-12-09",-0.85676964010748,0.683497688102256,0.531680503410811
"2003-12-10",-0.103836287837478,0.378622164442715,0.243374871464056
"2003-12-11",1.16525498897362,0.317399129170896,0.284593423768232
"2003-12-12",0.275008446877134,0.277921805173105,0.203901043507066
"2003-12-15",-0.551711373624908,0.520643875588422,0.414471687033327
"2003-12-16",0.62429922672278,0.27041522112425,0.321061375725668
"2003-12-17",0.105995249435775,0.294242148391993,0.231342810987095
"2003-12-18",1.1944107890713,0.196313121488979,0.19679938192817
"2003-12-19",-0.0642986418397662,0.388378636671155,0.318607032226165
"2003-12-22",0.390664901460447,0.182684435641355,0.187373786038081
"2003-12-23",0.289718846548404,0.147326737830436,0.125734133417097
"2003-12-24",-0.156179391410749,0.101793152238608,0.0444502677859945
"2003-12-26",0.168955212274557,0.0638685485830239,0.0581014490397879
"2003-12-29",1.17746602485154,0.253692907959669,0.14570142871268
"2003-12-30",0.0108212421088716,0.0941027598526688,0.116980996207232
"2003-12-31",0.106346555562542,0.203151193943154,0.179461756484683
"2004-01-02",-0.219125300153955,0.503576470067102,0.326108217575812
"2004-01-05",1.2291670020768,0.42444789387474,0.184839695147047
"2004-01-06",0.183523887336889,0.201788168670105,0.185799804588629
"2004-01-07",0.226712106173732,0.360888458223116,0.269030944720925
"2004-01-08",0.418288289004742,0.336794972020513,0.297977697950184
"2004-01-09",-0.824065828617293,0.663467090315487,0.510576045807536
"2004-01-14",0.773644990474764,0.178694771844537,0.154117302917089
"2004-01-15",0.162670663214026,0.354716478084714,0.486088831442612
"2004-01-16",0.644538640593062,0.452228660196248,0.239853224433193
"2004-01-20",-0.02194455059783,0.258558055403621,0.21888786319669
"2004-01-21",0.716410007726154,0.358387068605659,0.282722597270992
"2004-01-22",-0.28892041623001,0.422273875789095,0.316980642259679
"2004-01-23",-0.257326053137774,0.35235228293853,0.347483010399725
"2004-01-26",1.22553435515442,0.277890246720343,0.275164957842324
"2004-01-27",-0.955971181570625,0.212235111980939,0.309499242664006
"2004-01-28",-1.35159785576437,0.862622574761295,0.585155457161434
"2004-01-29",0.445509845938385,0.999614172704794,0.83792790145071
"2004-01-30",-0.243723794515294,0.479355897454761,0.506382705744214
"2004-02-02",0.343338127821458,1.11604832024867,0.686203658274396
"2004-02-03",0.0819091030949792,0.309671837139551,0.323647855942428
"2004-02-04",-0.831890508241528,0.485388571348818,0.385475345192584
"2004-02-05",0.215487701714423,0.381494938472134,0.419115765645303
"2004-02-06",1.21327801504263,0.484000483433405,0.360626321409674
"2004-02-09",-0.283949185130528,0.146826285076485,0.147841160845365
"2004-02-10",0.5059888938173,0.287101467256083,0.215987030978583
"2004-02-11",1.05016795689998,0.473418574170291,0.461210294083739
"2004-02-12",-0.456410227060733,0.192261243010564,0.135741014537341
"2004-02-13",-0.510837899830729,0.484392608945976,0.397475745758765
"2004-02-17",0.916254396286575,0.290310261003549,0.223975360008704
"2004-02-18",-0.424515045024165,0.171669343695231,0.192395406666924
"2004-02-19",-0.411503523406953,0.613571628796732,0.320876637508562
"2004-02-20",-0.200710407452753,0.433283378330688,0.372016771534581
"2004-02-23",-0.352653798163249,0.343257176848367,0.217836074282868
"2004-02-24",-0.0982292503930893,0.461341863977689,0.382173042993356
"2004-02-25",0.377479570829387,0.187658417030519,0.177429517528024
"2004-02-26",0.0847587267029937,0.196509610498989,0.161183795199601
"2004-02-27",0.0305654167791047,0.397117265445273,0.292721951012165
"2004-03-01",0.899665762126922,0.32387257810282,0.216416164154772
"2004-03-02",-0.541437690916258,0.339120139710211,0.311814398902548
"2004-03-03",0.139109893148071,0.254191104419925,0.238944779170115
"2004-03-04",0.327880522043156,0.138689500049826,0.104750070326859
"2004-03-05",0.215398938813038,0.972983697723676,0.712637495126245
"2004-03-08",-0.884443054050088,0.337203697667801,0.25048017047818
"2004-03-09",-0.552502082974993,0.672285869377342,0.545468058528075
"2004-03-10",-1.48369363943583,0.473101592977647,0.375988384275393
"2004-03-11",-1.56295914431315,1.29758162221752,0.958586037785335
"2004-03-12",1.25195847927309,0.727313431265636,0.614784973244057
"2004-03-15",-1.43558834041357,0.853222328454304,0.662641280806887
"2004-03-16",0.580491570797737,0.938722279959709,0.513965329360572
"2004-03-17",1.15630986930499,0.532378962967079,0.265970650863583
"2004-03-18",-0.137126596439519,0.727796713031697,0.676096253636619
"2004-03-19",-1.09392539352804,0.361502706505548,0.356227644541386
"2004-03-22",-1.34312983931846,1.41190430834154,0.723929706797716
"2004-03-23",-0.0694140024949164,0.720046088972646,0.58240559856516
"2004-03-24",-0.27539027189647,0.870903798854058,0.835369794178231
"2004-03-25",1.58879213428627,0.604673364061372,0.269442755746225
"2004-03-26",-0.0126251240135211,0.340429945124857,0.321015839726296
"2004-03-29",1.19945499980343,0.695913052584522,0.283894417945238
"2004-03-30",0.417941847607128,0.274618122839968,0.226912349939742
"2004-03-31",-0.0923303717081048,0.441687166521159,0.300434098326939
"2004-04-01",0.572138661051813,0.339174251846243,0.33978660617819
"2004-04-02",0.806573025562685,0.901487238118181,0.518836079178669
"2004-04-05",0.763612306572803,0.170293576432129,0.126935976286518
"2004-04-06",-0.214095571848727,0.261044669587322,0.15289798847844
"2004-04-07",-0.5845644876457,0.434351276292958,0.270777914694285
"2004-04-08",-0.171911770928457,0.847830138378931,0.343728977035002
"2004-04-12",0.548032922840846,0.166982475779945,0.14246158508001
"2004-04-13",-1.40231324064732,0.376111359416408,0.353067177773323
"2004-04-14",-0.139989036381749,0.72081734959147,0.437418837819483
"2004-04-15",0.0850799891797038,0.568347876821566,0.572930109328492
"2004-04-16",0.466650426573523,0.291421974746371,0.301002091875235
"2004-04-19",0.131294325181663,0.228559630738936,0.225916943206384
"2004-04-20",-1.50832422113281,0.539159844505565,0.384281584439178
"2004-04-21",0.533172921146097,0.617775305073287,0.537571760761232
"2004-04-22",1.4092201847169,0.724904902470681,0.682586840649171
"2004-04-23",0.00964408927668359,0.212786521662586,0.310522614347777
"2004-04-26",-0.461326360225822,0.415085793003615,0.302865233907289
"2004-04-27",0.29812834555365,0.639315607960268,0.501145839564731
"2004-04-28",-1.46306965301211,0.632242438371585,0.373395403968884
"2004-04-29",-0.898657176036366,0.849721108258192,0.853140488479598
"2004-04-30",-0.404517811161753,0.95100784141578,0.855531242286498
"2004-05-03",0.870965854164041,0.543376781189767,0.406630989258324
"2004-05-04",0.208300815097306,1.08302370226551,0.69923251053907
"2004-05-05",0.186476496887256,0.328364562320694,0.34305015941119
"2004-05-06",-0.697720934487567,0.663303172601128,0.462502772866574
"2004-05-07",-1.38928157249936,0.77781518000806,0.927977122586867
"2004-05-10",-1.02649453546846,1.8089313378272,1.19787122505909
"2004-05-11",0.744846573073144,0.431566184680075,0.34403278239586
"2004-05-12",0.17874246699483,1.16560339652715,1.02755832002262
"2004-05-13",-0.118517992138667,0.70015015540028,0.789057605822292
"2004-05-14",-0.064788413353245,0.910499030278037,0.965069260353299
"2004-05-17",-1.06634885510486,1.25653763292988,0.679958929733665
"2004-05-18",0.728953970844426,0.432143238111859,0.205046328101412
"2004-05-19",-0.257697829292081,0.997419892862513,0.346080111449632
"2004-05-20",0.0413130201562417,0.350766005719784,0.40827493620045
"2004-05-21",0.401224362512487,0.548323283776783,0.286418225183256
"2004-05-24",0.150729697160568,0.526819939080111,0.425800610552481
"2004-05-25",1.61985351754383,0.539194657209311,0.415032929914812
"2004-05-26",0.15526072106713,0.252181191333794,0.263992156503616
"2004-05-27",0.544643684456947,0.673323124693404,0.395326711295678
"2004-05-28",0.000891889601906115,0.128320395257506,0.127794684630883
"2004-06-01",0.00089188164729137,0.340766298676,0.311955979882771
"2004-06-02",0.343673545999934,0.295191598770956,0.247263829531544
"2004-06-03",-0.734185594534864,0.359455635627924,0.296406075880809
"2004-06-04",0.515297033486295,0.704177495454713,0.230877331667655
"2004-06-07",1.5617238835107,0.448126378048424,0.175975862058826
"2004-06-08",0.121823511225561,0.248472697112761,0.185130036208817
"2004-06-09",-0.925712549412872,0.16662222391698,0.15944961758521
"2004-06-10",0.447207029143293,0.142836500064008,0.105338010184985
"2004-06-14",-1.01459952804106,0.289624648812679,0.228390997249829
"2004-06-15",0.679602652877964,0.689726935678403,0.383607267301378
"2004-06-16",0.100616949204024,0.147518528125179,0.121105311239329
"2004-06-17",-0.135061791429436,0.17424666660721,0.148019623856972
"2004-06-18",0.235577604680071,0.273100233743662,0.196675271754546
"2004-06-21",-0.383206508407863,0.217861778547426,0.179448172091444
"2004-06-22",0.373512017074606,0.343496046624854,0.24261308747368
"2004-06-23",0.832932217444249,0.200927473186846,0.200111289257871
"2004-06-24",-0.246786217716988,0.16377672329104,0.215922658386709
"2004-06-25",-0.257937869472347,0.177592607178114,0.142537602858313
"2004-06-28",-0.399623794480153,0.409517992712064,0.25823301930028
"2004-06-29",0.244893047803885,0.140985679978938,0.156738073320283
"2004-06-30",0.443331235589728,0.258230773841391,0.276086528561318
"2004-07-01",-1.13905377625585,0.468880411107189,0.44913245708233
"2004-07-02",-0.340794451135729,0.308845049448785,0.270704120669212
"2004-07-06",-0.752248906024722,0.423837871042532,0.296962272079978
"2004-07-07",0.133372141416466,0.204468615181068,0.169257906543887
"2004-07-08",-0.808324711619157,0.412645852440017,0.386954570641923
"2004-07-09",0.338495101741021,0.423345513145837,0.228140858469664
"2004-07-12",0.136513888135514,0.279639217364927,0.252409635400675
"2004-07-13",0.0879168255859319,0.0710511523664213,0.0848297656430161
"2004-07-14",-0.351232142613611,0.632469044817112,0.328533672336402
"2004-07-15",-0.40215014884657,0.232177085507857,0.250299313795814
"2004-07-16",-0.488174755735837,0.415877184403009,0.293687794694365
"2004-07-19",-0.0517647711432367,0.353867625759643,0.403230119306071
"2004-07-20",0.696122554542189,0.436754564001999,0.398879594526818
"2004-07-21",-1.28375663363176,0.736151622780616,0.45665877478372
"2004-07-22",0.198085844128748,0.76010957975415,0.76816569190386
"2004-07-23",-0.963065772305693,0.704156193689984,0.480994362389533
"2004-07-26",-0.174175131466026,0.656545385474008,0.666929770843957
"2004-07-27",0.985745081999401,0.418408142894634,0.355970220587258
"2004-07-28",0.0812522012465067,0.886809368206641,0.684712414805458
"2004-07-29",0.460700240332912,0.469111639098883,0.330071632764231
"2004-07-30",0.0907968392443337,0.315819313098476,0.243081010025545
"2004-08-02",0.430162721204841,0.319638563651355,0.28300321249308
"2004-08-03",-0.661857787079434,0.223532443296331,0.214897680022679
"2004-08-04",-0.0891865878815068,0.521856764804903,0.357224831612715
"2004-08-05",-1.62003717482042,0.571034034251183,0.455975982678823
"2004-08-06",-1.56584705158176,1.02755036045839,0.669863722351922
"2004-08-09",0.14370855002932,0.273582223998881,0.243376406595657
"2004-08-10",1.24894941825833,0.357310364684003,0.240803719756143
"2004-08-11",-0.306361411589329,1.16329177830177,0.513773534977201
"2004-08-12",-1.15305505795771,0.469645846378566,0.417841255625298
"2004-08-13",0.15037879485682,0.519170581812734,0.386864735171209
"2004-08-16",1.37297659203828,0.427018332027687,0.383766196817591
"2004-08-17",0.154581711464097,0.324056539917114,0.26443975743595
"2004-08-18",1.26649120380966,0.415026214693722,0.377230242983957
"2004-08-19",-0.388900817290239,0.316184123306018,0.318328799975555
"2004-08-20",0.688920648479119,0.251662780003337,0.225245843535655
"2004-08-23",-0.218770596989337,0.220018956344922,0.183271562821153
"2004-08-24",0.0310216150150922,0.361094766881138,0.248513389110284
"2004-08-25",0.79234245193831,0.262852438024416,0.241700936340669
"2004-08-26",0.0488612621356133,0.107685307542601,0.141238333727852
"2004-08-27",0.249363169276418,0.0758745925673338,0.0737139381212007
"2004-08-30",-0.799069291311039,0.129550244562523,0.122324044285587
"2004-08-31",0.422979454460037,0.32232804542522,0.197155098608737
"2004-09-01",0.162904809136233,0.360839635085206,0.278484311285042
"2004-09-02",1.13922152794892,0.209520786322038,0.142441612109391
"2004-09-03",-0.377103738258278,0.275621184167449,0.218064639749935
"2004-09-07",0.618205421319207,0.52400266496151,0.207934372234369
"2004-09-08",-0.431715149040812,0.274200296115229,0.22762128347369
"2004-09-09",0.160211262480203,0.279912805363946,0.274786777497352
"2004-09-10",0.508466600110857,0.324693484753729,0.280441637776059
"2004-09-13",0.122714677133917,0.104825993937176,0.168875125318364
"2004-09-14",0.276888028446809,0.159493535696652,0.134162690426124
"2004-09-15",-0.724901888650731,0.258195149591176,0.21459572717602
"2004-09-16",0.295932044686609,0.125994859480909,0.0785113471168564
"2004-09-17",0.452895302981826,0.264926044082893,0.173182841868177
"2004-09-20",-0.563321702547714,0.284233932856359,0.26398233761447
"2004-09-21",0.618239990831793,0.21092799202391,0.138305022570903
"2004-09-22",-1.40633239649448,0.52715220707408,0.244226291748927
"2004-09-23",-0.442833050425584,0.314117324713358,0.250532169856293
"2004-09-24",0.149630458781136,0.177705234017404,0.146517779604676
"2004-09-27",-0.579030998339114,0.192150471785625,0.169664766850207
"2004-09-28",0.581733104631166,0.299911886315925,0.202598134469558
"2004-09-29",0.382062430707908,0.226265977516152,0.259251134575862
"2004-09-30",-0.0206390015045521,0.225632503189907,0.234863425875035
"2004-10-01",1.52296701346479,0.418657503324885,0.266923921254328
"2004-10-04",0.314165954331891,0.368268422043075,0.212802224564204
"2004-10-05",-0.0264366095707125,0.112945329638728,0.204482928690688
"2004-10-06",0.63255763351604,0.182398425227667,0.161762261139186
"2004-10-07",-0.998098360348809,0.210678198310691,0.166521778335395
"2004-10-08",-0.740461330660835,0.319308007495331,0.287002773574031
"2004-10-11",0.224315132066621,0.133715823976492,0.107948245887599
"2004-10-13",-1.01160806204845,0.438116774626109,0.466590132759949
"2004-10-14",-0.904959056119914,0.350862630627968,0.277811120670054
"2004-10-15",0.429590831644422,0.477665371548827,0.397029186483589
"2004-10-18",0.538221213408363,0.454135834391387,0.409566589275418
"2004-10-19",-0.980501710243864,0.385946595107051,0.284028021773885
"2004-10-20",0.0308149654410173,0.454027380659905,0.462413807082392
"2004-10-21",0.256121485415495,0.498343606742152,0.430226662126932
"2004-10-22",-0.977318901813007,0.305470330276139,0.325754064746273
"2004-10-25",-0.0639123509543538,0.394463952466905,0.398859181884839
