Date,close,rv,bv,rets
2016-04-21,208.96,0.1700210156736805,0.1930203729640416,-0.5250358106563
2016-04-22,208.99,0.2469390515149485,0.2239445336511458,0.0143557842093759
2016-04-25,208.61,0.2107038972741892,0.1865453724497068,-0.1819923873964961
2016-04-26,208.98,0.2030462084983453,0.2296080145966545,0.177207354976986
2016-04-27,209.36,0.3684522379113393,0.3183804516326268,0.1816704615925667
2016-04-28,207.48,0.3724426160378524,0.4952558148632487,-0.902030873869104
2016-04-29,206.32,0.6133578340991659,0.781052261158614,-0.5606587910110127
2016-05-02,207.97,0.2020238980855569,0.2117989615979269,0.7965476956740247
2016-05-03,206.14,0.2938136546860417,0.2397409378568296,-0.8838288921183013
2016-05-04,204.99,0.238884131788533,0.243056648737628,-0.5594352147849961
2016-05-05,204.98,0.2921749497889772,0.2570666098595111,-0.0048784057379797
2016-05-06,205.7,0.3890300823238724,0.3435202529213414,0.350638325549466
2016-05-09,205.88,0.2227027379245529,0.2421326952637925,0.0874678125642343
2016-05-10,208.43,0.1692195040581287,0.1283967846935511,1.2309778669025622
2016-05-11,206.56,0.1756909839242242,0.1539991236972519,-0.9012326355246963
2016-05-12,206.56,0.4016898900108867,0.3552347456808405,0.0
2016-05-13,204.76,0.3905434378065085,0.4140780052294818,-0.8752365508949944
2016-05-16,206.78,0.1571332903921303,0.1509883938194957,0.9816864569164512
2016-05-17,204.88,0.3749218696315613,0.3887695879184915,-0.923098426727722
2016-05-18,204.96,0.8806859452910782,0.7944066455376266,0.0390396257154338
2016-05-19,204.22,0.620768232504275,0.3856436107577614,-0.3616994021032291
2016-05-20,205.47,0.1934751807305456,0.2028822019431861,0.6102193750531715
2016-05-23,205.15,0.120947873934155,0.0939353935988496,-0.1558618989728377
2016-05-24,207.86,0.1468788980889068,0.1401127475730605,1.3123357272080631
2016-05-25,209.23,0.1772127653055741,0.2014797804928342,0.6569349190884141
2016-05-26,209.3,0.0965520137604762,0.0967232315083322,0.0334504100794252
2016-05-27,210.2,0.0803075023665611,0.0696319946232568,0.4290828990896668
2016-05-31,209.9,0.184481412124421,0.13893734549661,-0.1428231616263389
2016-06-01,210.28,0.2131993720950556,0.1753905464752435,0.1808749124660025
2016-06-02,210.91,0.1729994753881649,0.124210809014069,0.2991526246275857
2016-06-03,210.3,0.2587053927087398,0.2454873773872045,-0.2896419488869046
2016-06-06,211.35,0.0966968127016634,0.1052399660280101,0.4980444304144751
2016-06-07,211.67,0.0563020201890041,0.0639345469746474,0.1512931119280151
2016-06-08,212.34,0.1431105738854179,0.142682878430979,0.3160305453348115
2016-06-09,212.01,0.1153558014157564,0.0990850975383072,-0.1555320214554397
2016-06-10,210.06,0.1903359144659469,0.2136001910513993,-0.9240239176243272
2016-06-13,208.44,0.3320592566434586,0.2727195813080884,-0.7741974153615507
2016-06-14,208.08,0.4531960309908939,0.4721723318926402,-0.1728608900617742
2016-06-15,207.75,0.2513465906586388,0.2290116756279484,-0.1587187404838564
2016-06-16,208.42,0.5195939909944419,0.52709294536785,0.3219840828723791
2016-06-17,206.57,0.3317546866596865,0.2263248068187824,-0.8915936554120051
2016-06-20,207.86,0.2145401121678876,0.1505414031976815,0.6225438150114438
2016-06-21,208.39,0.1579600789290804,0.1643939857112919,0.2546547922722526
2016-06-22,208.05,0.2188477202666079,0.185591411561515,-0.1632888654047941
2016-06-23,210.83,0.1229381467778076,0.1335015062208664,1.3273686102951805
2016-06-24,203.23,1.6596018081120831,1.586590905102464,-3.671377892968642
2016-06-27,199.59,0.9265846889955274,1.1072610609353195,-1.8073080180309813
2016-06-28,203.16,0.4340756432872693,0.4679868308969696,1.772858351113836
2016-06-29,206.67,0.1508947086958286,0.1558713521944404,1.7129472340169822
2016-06-30,209.5,0.4428290067002599,0.4173075345243164,1.3600421088978374
2016-07-01,209.82,0.1700402538215357,0.247652651522663,0.1526280941147058
2016-07-05,208.43,0.2221827617417398,0.2020037945981667,-0.6646766849760108
2016-07-06,209.75,0.419993385914127,0.3758355210723105,0.6313091893736179
2016-07-07,209.52,0.2494229931767874,0.2277940124856032,-0.1097145147859012
2016-07-08,212.65,0.1128689864363786,0.0779938230339094,1.482842150018596
2016-07-11,213.41,0.1137981254055404,0.1106476661026872,0.3567576426236857
2016-07-12,214.94,0.0909484053413685,0.0870133937351922,0.7143721287127721
2016-07-13,214.93,0.170183561759012,0.1281479724456731,-0.0046525693822746
2016-07-14,216.07,0.1934162902680335,0.1929165337273722,0.5290035538394278
2016-07-15,215.81,0.1411671716148684,0.1355937834678757,-0.1204038304206371
2016-07-18,216.4,0.0823363867514229,0.0876417336958627,0.2730156018954239
2016-07-19,216.155,0.0634423258772613,0.0554893209048068,-0.113280404202744
2016-07-20,217.1,0.0764038763924219,0.0682567646375195,0.4362333953947148
2016-07-21,216.26,0.1011033895076667,0.0915946904342037,-0.3876689366855139
2016-07-22,217.23,0.0845118124979204,0.0861309635603359,0.447531255144795
2016-07-25,216.66,0.0886383311504777,0.072586306535548,-0.262739555141772
2016-07-26,216.73,0.3146661697124812,0.1983483673397982,0.0323034682889414
2016-07-27,216.54,0.2551274025221184,0.2550228138665325,-0.0877051317558537
2016-07-28,216.78,0.2266680311047536,0.2043872478293323,0.1107726504851611
2016-07-29,217.14,0.1905219945255681,0.1732832424335158,0.1659292416102141
2016-08-01,216.9,0.2073977001956055,0.2262910646680304,-0.1105888970877303
2016-08-02,215.55,0.3177366142815195,0.3303781758642917,-0.6243516639685047
2016-08-03,216.2,0.0706007957425037,0.0655300137321509,0.3011004011964131
2016-08-04,216.41,0.143226643153705,0.1204542314549389,0.0970851420423278
2016-08-05,218.17,0.0711528335872061,0.0676289445079929,0.809981877840167
2016-08-08,218.03,0.0445969725995846,0.0517205693028549,-0.0641907403976045
2016-08-09,218.16,0.0621791143778516,0.0575456503368342,0.0596070537376186
2016-08-10,217.64,0.1108763011207891,0.0732501915121726,-0.2386416919608516
2016-08-11,218.65,0.0793654896695453,0.0867439011608898,0.4629956241204997
2016-08-12,218.45,0.0467922815319117,0.0578222934949985,-0.0915122461484779
2016-08-15,219.125,0.0357963624274779,0.0348059839727722,0.3085187843953674
2016-08-16,217.98,0.1031107526850059,0.0653673841858091,-0.5239027780233011
2016-08-17,218.37,0.1806229534564899,0.1486546301737133,0.1787556337110692
2016-08-18,218.87,0.0577482815395862,0.0465695789494821,0.2287074457717467
2016-08-19,218.57,0.1156228250999076,0.1208526942401918,-0.1371616893897806
2016-08-22,218.5,0.2579701744620885,0.1722281374919148,-0.0320314826451116
2016-08-23,218.94,0.0438762241030302,0.0376381162619468,0.2011705140766524
2016-08-24,217.88,0.1290159735120725,0.0685602890674739,-0.4853267160937546
2016-08-25,217.63,0.1137249341572136,0.0977383663699855,-0.1148079389497982
2016-08-26,217.25,0.447337867461894,0.4299931278795973,-0.1747608980474267
2016-08-29,218.36,0.1074302216648277,0.0515605821894921,0.5096312768055399
2016-08-30,217.97,0.0901163289652469,0.0981281586266923,-0.178763827313569
2016-08-31,217.38,0.1156036910686451,0.0871819226841318,-0.2710464505380337
2016-09-01,217.41,0.2758705440599278,0.2995066244461753,0.0137997654258949
2016-09-02,218.37,0.1177662259061645,0.1005977210159644,0.4405900008976439
2016-09-06,219.07,0.1174879763764907,0.1274987564542942,0.3200441649131794
2016-09-07,219.06,0.083588104758584,0.0764909722182683,-0.0045648551807591
2016-09-08,218.53,0.0926056073285427,0.0828553135537148,-0.2422360013539526
2016-09-09,213.29,0.4611946130668429,0.4472747231267255,-2.427056282913009
2016-09-12,216.34,0.7255271200020644,0.8433318993053686,1.4198502149212582
2016-09-13,213.23,0.5668839197112225,0.5673209835030993,-1.447984886400101
2016-09-14,213.14,0.4547382331324225,0.4838231074655518,-0.0422168545332451
2016-09-15,215.29,0.2796259921405671,0.2322901883419831,1.003672968042755
2016-09-16,213.34,0.2518183145229235,0.2084684723814426,-0.9098819275900752
2016-09-19,213.39,0.2510513341239063,0.2261944336562036,0.0234340216196748
2016-09-20,213.42,0.2259927860970575,0.1873357367538108,0.0140577774885358
2016-09-21,215.79,0.3985941243158208,0.3101962358135581,1.104365735895582
2016-09-22,217.15,0.1581426256437314,0.1324884370995907,0.6282646433456336
2016-09-23,215.98,0.0919114834042998,0.1124130772242648,-0.540254817621731
2016-09-26,214.21,0.1528136334915329,0.1347021584881862,-0.8228968539888857
2016-09-27,215.55,0.2121349377060656,0.1890402871251636,0.6236058928418898
2016-09-28,216.66,0.1981507344616033,0.1427173315300802,0.5136403324277642
2016-09-29,214.67,0.5227455435544627,0.5493264671574127,-0.9227339251424336
2016-09-30,216.36,0.2019405900889277,0.1636420405914121,0.7841721737229119
2016-10-03,215.69,0.1403438406976952,0.19520744123239,-0.3101495368943531
2016-10-04,214.72,0.4761564083335793,0.5301736279930012,-0.4507337850965723
2016-10-05,215.66,0.1608320265884203,0.1851991124115597,0.436823967060922
2016-10-06,215.83,0.1454554687385035,0.078467034105823,0.0787967316952801
2016-10-07,215.06,0.3631354541842838,0.3072492019413355,-0.3574001808498919
2016-10-10,216.11,0.0563727405676977,0.061155493053453,0.4870478352555419
2016-10-11,213.45,0.3694721643376014,0.3278033945558309,-1.2384924110964528
2016-10-12,213.72,0.1940529254769672,0.1434080532610849,0.1264133885599565
2016-10-13,213.04,0.3085959203990697,0.2226359721750957,-0.3186805583893876
2016-10-14,213.09,0.2659156797532066,0.2822129463673161,0.0234670172151502
2016-10-17,212.4,0.1566344918220706,0.169877618248611,-0.3243322310044549
2016-10-18,213.69,0.1034405400854659,0.0880858426900459,0.6055077290588226
2016-10-19,214.25,0.0761944154945074,0.0465200601469041,0.2617190819517025
2016-10-20,213.89,0.3314498578211861,0.3452544400240716,-0.1681693300522189
2016-10-21,213.93,0.0808185490784703,0.053070150033621,0.0186994530954944
2016-10-24,214.85,0.0661170115814623,0.0564969421056597,0.4291251512682193
2016-10-25,214.18,0.0940115327089622,0.092728912911468,-0.3123327248275057
2016-10-26,213.74,0.1571371181255602,0.0842124397171505,-0.2056459875978353
2016-10-27,213.17,0.2891898658891002,0.2772216636318905,-0.267035365164759
2016-10-28,212.51,0.6792199812271945,0.4220195399191741,-0.3100923364333917
2016-10-31,212.51,0.1362369595582576,0.1264316489179292,0.0
2016-11-01,211.0,0.3710261037210664,0.3728405213760692,-0.7130912604702679
2016-11-02,209.7,0.4982259727305466,0.5412016841694176,-0.618019556819224
2016-11-03,208.84,0.1581952121803076,0.1784511789661347,-0.4109529365522584
2016-11-04,208.51,0.2597854023403736,0.2611173312723961,-0.1581406822922346
2016-11-07,213.11,0.1518180688286212,0.1055197530384584,2.1821462609805358
2016-11-08,214.07,0.2604076380561357,0.2326152515700663,0.4494600009896375
2016-11-09,216.41,1.5487615936006358,1.649909071284484,1.087169228640006
2016-11-10,216.87,0.9388950330948288,1.1796775434240725,0.2123339054784194
2016-11-11,216.46,0.3127260424383097,0.3907305739968339,-0.1892322813315039
2016-11-14,216.53,0.2957468082089612,0.3389674584273206,0.0323333105198026
2016-11-15,218.25,0.1233115923180215,0.1189484239962615,0.7912088747513266
2016-11-16,217.93,0.1045859890655875,0.1136167090926358,-0.1467284411991732
2016-11-17,218.95,0.0765702105037196,0.0790719182785481,0.4669482939687475
2016-11-18,218.52,0.0642454663669249,0.0559697629305051,-0.1965849719890396
2016-11-21,220.11,0.0692355553595945,0.0787141179629009,0.7249877866495769
2016-11-22,220.53,0.0742961136743715,0.0670498188337833,0.190631866009339
2016-11-23,220.71,0.0620364736105539,0.0490738398154786,0.0815882558176905
2016-11-25,221.53,0.0171513438491773,0.0130245532703391,0.3708397882301265
2016-11-28,220.54,0.0922973716712825,0.0760965626561318,-0.4478936164051713
2016-11-29,220.89,0.1537992479101784,0.1311167957747823,0.1585755718202813
2016-11-30,220.33,0.2221853017575279,0.1335033932502239,-0.253841757263759
2016-12-01,219.52,0.2131733042085611,0.2565248278645142,-0.3683077938577033
2016-12-02,219.66,0.1372298405819123,0.1769659169843775,0.063755182267929
2016-12-05,220.92,0.0909982700553582,0.1161033260262464,0.5719748672786908
2016-12-06,221.69,0.093392103861215,0.0742258105737422,0.3479364572874955
2016-12-07,224.57,0.2498918482698223,0.2717949293347651,1.29074529845883
2016-12-08,225.14,0.1370380785818262,0.1403385677487724,0.2534968336207812
2016-12-09,226.5,0.1013916076314192,0.1026118667263887,0.6022513996430847
2016-12-12,226.22,0.146159480329418,0.1499155761457226,-0.1236967819853738
2016-12-13,227.71,0.1384095961035967,0.13587110200538,0.6564912437338362
2016-12-14,225.92,0.8247347360017276,0.918602628458882,-0.7891935235696219
2016-12-15,226.77,0.28868807697019,0.3035583739361631,0.3755333667317763
2016-12-16,225.07,0.1797781195039907,0.1510143202089914,-0.75248230416904
2016-12-19,225.5,0.1372480817460731,0.1152477165354308,0.1908694012228375
2016-12-20,226.37,0.0608887408282231,0.057846132749582,0.3850669772301445
2016-12-21,225.8,0.0271333097182684,0.0263295083499493,-0.2521176999472783
2016-12-22,225.44,0.0784910901362937,0.0636073633145597,-0.1595603565191623
2016-12-23,225.69,0.0181976011326926,0.0158519217660732,0.1108328089869864
2016-12-27,226.25,0.0533434007152347,0.0610143210386283,0.2478206339795569
2016-12-28,224.43,0.1588815006826868,0.1762424978576252,-0.8076728027612249
2016-12-29,224.36,0.1255699308690225,0.1320578695435895,-0.0311949912287079
2016-12-30,223.55,0.2899911001763118,0.2021810359611896,-0.3616801960146546
2017-01-03,225.19,0.2825778664495432,0.2617251774692285,0.7309387626258512
2017-01-04,226.53,0.0937612218308636,0.1087049361881839,0.5932896177195575
2017-01-05,226.36,0.1130433784212961,0.088741178599051,-0.0750734209120721
2017-01-06,227.23,0.1885178545454852,0.1442390517185313,0.3836068109383238
2017-01-09,226.49,0.0689437936216539,0.0734613529648764,-0.3261926545637628
2017-01-10,226.43,0.124131159899975,0.127377836429689,-0.0264947453638547
2017-01-11,227.07,0.4298074808341169,0.4189792179707808,0.2822493604755631
2017-01-12,226.57,0.2672994832115198,0.1823481385511573,-0.2204392039822993
2017-01-13,227.04,0.0874373989816993,0.0789345066552766,0.2072265462369879
2017-01-17,226.3,0.107950486191702,0.0927560584351434,-0.3264660772240773
2017-01-18,226.74,0.108373236518974,0.1126044456597867,0.1942433949960987
2017-01-19,225.95,0.1356182171156023,0.1072153042309064,-0.3490250732164023
2017-01-20,226.7,0.1826550655326833,0.1551388095959412,0.3313821656194514
2017-01-23,226.18,0.1890715874079727,0.1779021661992518,-0.2296415070302276
2017-01-24,227.57,0.0770524926943318,0.0725703712767475,0.6126740927946203
2017-01-25,229.49,0.0653172369837133,0.0674566026179173,0.8401572195393192
2017-01-26,229.295,0.0816065122048963,0.0814373991904287,-0.0850071435389702
2017-01-27,228.99,0.0425243248913044,0.0391933740910903,-0.1331049652641982
2017-01-30,227.62,0.2736376011673034,0.2816179880276747,-0.6000762624744975
2017-01-31,227.56,0.1262807154066246,0.1300826754760173,-0.0263631971297131
2017-02-01,227.64,0.2060871946024159,0.1809013524775389,0.0351493852476533
2017-02-02,227.77,0.1747265448388004,0.1707940260196491,0.0570914136848518
2017-02-03,229.38,0.068905778290471,0.0663516307212814,0.704366906460496
2017-02-06,228.96,0.0665535743941819,0.0626972791784703,-0.1832701128235616
2017-02-07,228.97,0.080665675920402,0.0908589639994765,0.0043674797464919
2017-02-08,229.26,0.0804170919196629,0.0612222351286139,0.1265740081257728
2017-02-09,230.57,0.0663783070264325,0.0609450726110976,0.5697773281658256
2017-02-10,231.48,0.0576861233401909,0.0612344754893381,0.39389727371162
2017-02-13,232.73,0.0468341484652253,0.0430326898815332,0.5385506650935595
2017-02-14,233.71,0.1001100175544941,0.0972197625673213,0.420204717436017
2017-02-15,234.87,0.0785533075031311,0.0819620847958297,0.4951139056998709
2017-02-16,234.73,0.1788064184627433,0.1861224544263545,-0.0596252147136707
2017-02-17,235.06,0.0693012768489337,0.0602509439728226,0.140488326391226
2017-02-21,236.46,0.1255691327730013,0.140419451946666,0.5938259730259324
2017-02-22,236.3,0.0768686921100657,0.086212278461638,-0.0676876242105142
2017-02-23,236.45,0.1099381512922515,0.0999397321387688,0.0634584897022485
2017-02-24,236.78,0.112758380735461,0.085260193789727,0.1394670893605459
2017-02-27,237.13,0.0994949578195661,0.095868980903587,0.1477073974528058
2017-02-28,236.52,0.1043043138713741,0.0797692858071814,-0.257574300538905
2017-03-01,239.74,0.1344541988287612,0.0917768498908936,1.3522231826324642
2017-03-02,238.33,0.1377356348189779,0.1623105997151721,-0.5898734864847038
2017-03-03,238.48,0.1068274451663389,0.0921178978356365,0.0629181455709222
2017-03-06,237.76,0.0814001784393606,0.0650162811182591,-0.3023687840421639
2017-03-07,237.05,0.0927504551751707,0.092042241879772,-0.2990672181266864
2017-03-08,236.59,0.0969299604168238,0.0948651758251543,-0.1942404123930146
2017-03-09,236.83,0.104326676171664,0.1060253414341528,0.1013898950445074
2017-03-10,237.64,0.1221869324532413,0.112354026816439,0.341433931289844
2017-03-13,237.75,0.0449193351272384,0.0343886116575633,0.0462777937958993
2017-03-14,236.93,0.1285725276692852,0.1259278997513335,-0.3454962567114114
2017-03-15,238.9,0.1915250506212076,0.1134986592612807,0.8280315473378199
2017-03-16,238.52,0.0968892913223687,0.0907894950634339,-0.1591890076858706
2017-03-17,237.07,0.0648856746319001,0.0647105529107556,-0.6097708079764258
2017-03-20,236.74,0.1087773579423595,0.1122158896556801,-0.1392963649393445
2017-03-21,233.78,0.4956626657364686,0.5164593549925746,-1.2581990346123326
2017-03-22,234.26,0.3135762696512241,0.26731149590339,0.2051107462104215
2017-03-23,234.01,0.2613888152376884,0.22024189142561,-0.1067760154408091
2017-03-24,233.9,0.3753524531629532,0.3900087282925783,-0.0470175897187176
2017-03-27,233.58,0.2013744622894194,0.2313528050119405,-0.1369042739713924
2017-03-28,235.27,0.2362815037792479,0.1892219087349584,0.7209159941908159
2017-03-29,235.59,0.121479467398937,0.1030444069587704,0.135921526256531
2017-03-30,236.27,0.0897370069792866,0.0877513097748243,0.2882212820491284
2017-03-31,235.71,0.115980791840069,0.1173486847982456,-0.237298301954422
2017-04-03,235.37,0.2185266337212808,0.1977833583454343,-0.144349180197538
2017-04-04,235.51,0.1313523552473864,0.1171918462880386,0.0594631346097282
2017-04-05,234.76,0.2828550756313982,0.2316360485003344,-0.3189659709828187
2017-04-06,235.39,0.2729557535789013,0.29899877359879,0.26799973501019
2017-04-07,235.17,0.2173739538977521,0.2382758306173404,-0.0935056171495143
2017-04-10,235.32,0.2351686664512058,0.1545453911781487,0.0637633127514792
2017-04-11,235.04,0.2808467158134305,0.2507760476379652,-0.1190577570688076
2017-04-12,234.1,0.1890415664450787,0.1879332131217628,-0.4007337928702114
2017-04-13,232.54,0.2958060112302064,0.2429945887921231,-0.6686121256402927
2017-04-17,234.57,0.0957538896997865,0.0929524670903197,0.8691797564070233
2017-04-18,233.86,0.1702600615164038,0.1344015448107284,-0.3031405092359795
2017-04-19,233.47,0.1417483256079293,0.1319044627290233,-0.1669056514826234
2017-04-20,235.3,0.1141565149949189,0.0774876701026529,0.7807706535970518
2017-04-21,234.59,0.1605861909750581,0.1289435569366359,-0.3021986168395218
2017-04-24,237.12,0.068249825424859,0.0580163292149526,1.07270325428005
2017-04-25,238.53,0.1026060429897661,0.0859844231069106,0.5928746473779793
2017-04-26,238.44,0.2284012353398188,0.1789721241609311,-0.0377382229776004
2017-04-27,238.61,0.1365842599104885,0.1207383860119443,0.0712713582207794
2017-04-28,238.1,0.0554215729052222,0.0353397406315811,-0.2139666441116585
2017-05-01,238.65,0.0773268456430358,0.0575224545034917,0.2307289959088623
2017-05-02,238.79,0.0631554153985546,0.041651717511138,0.0586461142814058
2017-05-03,238.52,0.0840585216239969,0.097163641150865,-0.1131340339814509
2017-05-04,238.75,0.1646256815806923,0.180848708968065,0.0963815105934534
2017-05-05,239.72,0.0535510152293052,0.0595318494575628,0.4054596229144837
2017-05-08,239.68,0.0560094872427194,0.0491331138227924,-0.0166875261129767
2017-05-09,239.46,0.0849309118284756,0.0551883573716434,-0.0918312040157118
2017-05-10,239.86,0.0397840744130728,0.0396610174244199,0.1669031514877441
2017-05-11,239.41,0.1185873445951001,0.1271367232516703,-0.1877856457687503
2017-05-12,239.03,0.0414014251924736,0.0444419144377107,-0.1588496279178712
2017-05-15,240.25,0.0566578464234706,0.0610207221606063,0.5090980783692959
2017-05-16,240.1,0.0712241211188134,0.0309368278854309,-0.0624544623194341
2017-05-17,235.85,0.4096315505376413,0.3391545337450459,-1.7859493496936902
2017-05-18,236.75,0.4106063156397906,0.3688327186709647,0.380872233591693
2017-05-19,238.3,0.1310388238258823,0.1370267928554197,0.6525652038508944
2017-05-22,239.53,0.0658304822135144,0.0564069474940292,0.514828586210837
2017-05-23,240.03,0.0625740929161225,0.0470931663794157,0.2085245563337264
2017-05-24,240.59,0.0397547577653038,0.037352122767789,0.2330324386913524
2017-05-25,241.71,0.0932113324712281,0.0713400713925815,0.4644420540158525
2017-05-26,241.74,0.0354957682206093,0.045313008401986,0.0124107974096604
2017-05-30,241.52,0.0395280775854679,0.0282983883952026,-0.0910483032727507
2017-05-31,241.42,0.1302536592955633,0.1522430102552813,-0.0414130125602466
2017-06-01,243.33,0.0870621028679355,0.0860179687889023,0.7880391477382063
2017-06-02,244.14,0.0734916737124765,0.0788168183924972,0.3323284491290436
2017-06-05,243.96,0.0358211238552378,0.0396527661023405,-0.0737553813397976
2017-06-06,243.25,0.0685076908009922,0.0679241262025481,-0.2914556362141134
2017-06-07,243.65,0.0853335925588186,0.0801248563611805,0.1643048223400792
2017-06-08,243.77,0.1152365624129078,0.112503101658174,0.0492388504470319
2017-06-09,243.45,0.461982234746158,0.498293535712761,-0.131357516527567
2017-06-12,243.34,0.1824315703770438,0.1912538191190022,-0.0451940269406826
2017-06-13,244.52,0.073152764183679,0.0896445149755788,0.4837462801221568
2017-06-14,244.26,0.1842514605950153,0.1619328418090345,-0.1063873417582239
2017-06-15,243.79,0.1875753807159725,0.189201970423655,-0.1926032764236233
2017-06-16,242.63,0.1021069058633609,0.0814320505612318,-0.4769549767817883
2017-06-19,244.64,0.0547631274363659,0.0391740451411021,0.8250092969863754
2017-06-20,243.03,0.1089796998564671,0.0977386469220991,-0.6602849670242537
2017-06-21,242.95,0.1352308247285655,0.1454546896840063,-0.0329231658597606
2017-06-22,242.83,0.0901109965058333,0.0746753784521961,-0.0494050814940296
2017-06-23,243.15,0.0741364871965226,0.0540291001345389,0.1316926812823021
2017-06-26,243.27,0.1234825957684735,0.1197738161045161,0.0493400774780867
