col1,col2
-0.134083965829315,0.340549049850669
1.0493292712335,0.838273272851906
-0.463935229071948,0.951880855837742
1.07887538824577,0.377456409027254
-1.33450403561007,0.999999887687868
-1.39429262635064,0.411913915336258
-0.307155424960865,0.157868767137337
0.245771866199497,0.494062472746165
-0.631289950354121,0.870246603938209
0.614556404303316,0.701100407169195
-0.103071104655944,-0.492576790163567
0.116484361676147,-0.73465480239989
-0.799870780911329,0.321233536629339
1.05040615175973,0.747316818408563
-0.403289034293634,0.657469067803482
0.447523645295705,0.261819630310926
-1.33147907731854,0.922009829437659
-1.09153513511912,0.266051318301372
0.97107210899925,0.274204633050916
-0.171767792282944,0.279069643752975
-0.581357847979141,-0.0316668760026795
0.997720804662362,0.311833018561407
0.554266716185642,0.320630491217346
1.31208489539694,0.682763282395146
0.171507755025189,-0.323584165370979
-0.0625103005215666,0.690791210573598
1.27267588146015,0.99999994892169
0.913471433988758,0.543008908014194
0.45897976476318,-0.272477388074982
-0.637571552508023,0.469572663019271
0.253636032563936,0.337427777107164
1.32383020267398,0.725100048801327
-1.11324226972409,0.488135349087753
0.026479714203773,0.00439323892354173
0.927419528466175,0.195469170257296
1.6266081221683,0.693394252225507
-0.465617067078154,-0.53438292001894
-0.121048131746599,0.212491446197222
-0.323469432588268,-0.280572289113822
0.307839746204836,-0.692160251967538
-0.719186608707519,0.34584193531473
1.08632315220467,0.186468167359217
0.482143502703473,-0.120935005465788
-0.249350761909772,0.584979212386875
-1.6890472813698,0.999999895175387
-0.314432927011457,0.634337322762936
-0.440609002776755,-0.23011826416929
-0.263590619908732,0.384924412011081
-0.214832670524838,0.593987898818901
0.312329059176901,0.266670572641092
-0.533929681160104,0.480102270881284
0.654226826693653,0.747123734978866
0.896032503521135,0.99999969124388
-1.19419614654479,0.905880964438762
-0.256176629722799,-0.319786909394856
1.24675054582207,0.999999985422943
1.21576089178397,0.801191680312495
0.0474267494781111,-0.0701930573856456
-0.625811557197012,0.571753016253375
-0.810698781398594,0.705335993540437
0.413195086584068,-0.181726332541991
-0.369054832287032,0.0963064554276435
-1.6109481853747,0.999999998320062
-0.717599407698508,-0.100952878373239
-0.352829694372214,-0.453479369146952
0.240867410242556,-0.488324690400386
0.17235334193516,-0.0226459782617405
0.358029981588615,0.299769564904083
-0.15084220009006,-0.113591031365394
-0.425063227634829,0.339647065390874
-0.647088694293922,0.103039969105804
-1.23061810403954,0.600947175859068
-0.480187825085767,0.376417959421601
0.212177660878357,-0.469735480295913
-1.43917031395083,0.548278897846612
-0.0671762543911344,-0.494288131967532
-0.378339628222347,0.430147111788467
0.242093999389259,-0.187916413712707
-0.240333718121297,-0.691271614489436
-1.39709963800575,0.454493669901117
-1.06706995593887,0.18889731920687
1.76919636536624,0.999999993068954
0.358349665767302,0.898911919345484
1.54397393752788,0.752996690052421
1.61717517684376,0.645028103064292
-0.601430613412419,0.234164117293039
0.699572786118543,-0.201789809384418
-0.156870462126592,-0.0164573299743674
1.02487509905095,0.186918822539564
0.13532072747277,0.2102945177473
-0.0165617014340058,-0.407568863708138
0.982628614407059,-0.0173713843323038
1.05428053765889,0.626239490440837
0.906343701908548,0.935331234722449
-0.000803445753620923,0.880145674215397
0.87702309857767,0.359833336478869
0.187799726256264,-0.295479587095212
0.665784691554349,0.295537567045616
-0.326058694542313,0.697747166912195
0.219931369346085,-0.711213756395968
